day,hour,T_a_C,Majlis_model_C,Majlis_eplus_C,Majlis_mode,Living_model_C,Living_eplus_C,Living_mode,Master_model_C,Master_eplus_C,Master_mode,Bedroom2_model_C,Bedroom2_eplus_C,Bedroom2_mode,Bedroom3_model_C,Bedroom3_eplus_C,Bedroom3_mode,P_total_kW
3,6.00,31.05,25.079,24.734,0,25.316,25.075,0,22.862,22.709,0,24.667,24.595,0,24.667,24.818,0,0.0
3,6.25,31.38,24.285,24.005,1,24.271,23.893,1,23.566,23.502,0,25.311,25.208,0,25.311,25.490,0,3.6
3,6.50,31.74,23.572,23.364,1,23.331,22.970,1,24.245,24.212,0,23.944,23.814,1,23.944,24.246,1,7.2
3,6.75,32.11,22.935,22.874,1,22.490,22.223,1,24.901,24.738,0,22.720,22.498,1,22.720,22.922,1,7.2
3,7.00,32.50,23.694,23.607,0,23.330,23.145,0,25.538,25.289,0,23.617,23.530,0,23.617,23.799,0,0.0
3,7.25,32.90,24.429,24.078,0,24.138,23.914,0,24.568,24.052,1,24.473,24.323,0,24.473,24.580,0,1.8
3,7.50,33.32,25.141,24.743,0,24.917,24.675,0,23.699,23.189,1,25.293,25.101,0,25.293,25.546,0,1.8
3,7.75,33.75,24.509,24.315,1,25.670,25.313,0,22.922,22.606,1,24.094,23.765,1,24.094,24.236,1,7.2
3,8.00,34.19,23.952,23.983,1,24.808,24.214,1,23.823,23.604,0,23.029,22.613,1,23.029,23.142,1,7.2
3,8.25,34.63,23.464,23.468,1,24.045,23.717,1,24.692,24.402,0,22.089,21.708,1,22.089,22.256,1,7.2
3,8.50,35.09,23.043,23.012,1,23.373,22.978,1,25.530,25.263,0,23.251,22.917,0,23.251,23.494,0,3.6
3,8.75,35.54,22.683,22.528,1,22.786,22.375,1,24.751,24.547,1,24.355,24.038,0,24.355,24.555,0,5.4
3,9.00,36.00,23.705,23.563,0,23.867,23.412,0,24.061,23.787,1,25.406,25.163,0,25.406,25.471,0,1.8
3,9.25,36.46,24.688,24.718,0,24.901,24.519,0,23.454,23.062,1,24.420,24.229,1,24.420,24.496,1,5.4
3,9.50,36.91,25.634,25.763,0,25.892,25.689,0,22.923,22.529,1,23.553,23.313,1,23.553,23.558,1,5.4
3,9.75,37.37,25.220,25.204,1,25.253,24.979,1,24.053,23.730,0,22.795,22.581,1,22.795,22.748,1,7.2
3,10.00,37.81,24.866,24.752,1,24.695,24.491,1,25.133,24.786,0,24.124,23.831,0,24.124,24.066,0,3.6
3,10.25,38.25,24.568,24.430,1,24.211,23.897,1,24.578,24.359,1,25.380,25.197,0,25.380,25.332,0,5.4
3,10.50,38.68,24.321,24.214,1,23.796,23.578,1,24.093,23.893,1,24.579,24.500,1,24.579,24.709,1,9.0
3,10.75,39.10,24.120,24.035,1,23.444,23.301,1,23.673,23.592,1,23.879,23.776,1,23.879,23.878,1,9.0
3,11.00,39.50,23.962,24.007,1,23.148,22.828,1,23.313,23.442,1,23.271,23.261,1,23.271,23.289,1,9.0
3,11.25,39.89,23.842,23.890,1,22.904,22.829,1,23.006,23.016,1,22.744,22.624,1,22.744,22.698,1,9.0
3,11.50,40.26,23.756,23.764,1,24.296,24.106,0,22.749,22.775,1,24.279,24.184,0,24.279,24.153,0,3.6
3,11.75,40.62,23.701,23.925,1,25.610,25.269,0,24.125,24.004,0,25.717,25.668,0,25.717,25.582,0,1.8
3,12.00,40.95,23.674,23.931,1,25.260,24.878,1,25.426,25.200,0,25.076,24.970,1,25.076,24.883,1,7.2
3,12.25,41.26,23.670,23.973,1,24.960,24.558,1,25.067,24.949,1,24.514,24.475,1,24.514,24.449,1,9.0
3,12.50,41.55,23.687,24.081,1,24.705,24.438,1,24.754,24.735,1,24.022,23.938,1,24.022,23.936,1,9.0
3,12.75,41.82,23.721,23.829,1,24.488,24.284,1,24.482,24.390,1,23.593,23.555,1,23.593,23.571,1,9.0
3,13.00,42.06,23.770,23.684,1,24.306,23.999,1,24.248,24.125,1,23.219,23.136,1,23.219,23.217,1,9.0
3,13.25,42.28,23.830,23.597,1,24.154,23.883,1,24.046,23.744,1,22.894,22.612,1,22.894,22.967,1,9.0
3,13.50,42.47,23.900,23.514,1,24.028,23.716,1,23.873,23.440,1,24.599,24.210,0,24.599,24.623,0,5.4
3,13.75,42.63,23.976,23.573,1,23.923,23.762,1,23.723,23.385,1,26.176,25.801,0,26.176,26.277,0,5.4
3,14.00,42.76,24.056,23.844,1,23.836,23.741,1,23.594,23.243,1,25.647,25.407,1,25.647,25.923,1,9.0
3,14.25,42.87,24.138,24.036,1,23.763,23.894,1,23.481,23.271,1,25.170,25.036,1,25.170,25.304,1,9.0
3,14.50,42.94,24.219,23.977,1,23.701,23.813,1,23.382,23.004,1,24.739,24.561,1,24.739,24.950,1,9.0
3,14.75,42.99,24.297,23.990,1,23.648,23.813,1,23.294,22.800,1,24.347,24.139,1,24.347,24.644,1,9.0
3,15.00,43.00,24.372,24.123,1,23.599,23.783,1,23.213,22.961,1,23.988,23.926,1,23.988,24.164,1,9.0
3,15.25,42.99,24.440,24.394,1,23.553,23.644,1,23.136,22.908,1,23.658,23.603,1,23.658,23.928,1,9.0
3,15.50,42.94,24.500,24.306,1,23.507,23.644,1,23.062,22.916,1,23.351,23.380,1,23.351,23.572,1,9.0
3,15.75,42.87,24.550,24.511,1,23.459,23.495,1,22.988,22.987,1,23.063,23.123,1,23.063,23.116,1,9.0
3,16.00,42.76,24.590,24.610,1,23.407,23.461,1,24.502,24.460,0,22.791,22.774,1,22.791,22.813,1,7.2
3,16.25,42.63,24.618,24.441,1,23.348,23.604,1,25.897,25.732,0,24.518,24.439,0,24.518,24.658,0,3.6
3,16.50,42.47,24.632,24.552,1,23.282,23.600,1,25.590,25.613,1,26.088,25.988,0,26.088,26.105,0,5.4
3,16.75,42.28,24.632,24.675,1,23.207,23.590,1,25.291,25.275,1,25.527,25.315,1,25.527,25.671,1,9.0
3,17.00,42.06,24.617,24.733,1,23.121,23.298,1,24.999,25.073,1,24.993,24.664,1,24.993,25.073,1,9.0
3,17.25,41.82,24.587,24.539,1,23.023,23.105,1,24.710,24.682,1,24.484,24.129,1,24.484,24.631,1,9.0
3,17.50,41.55,24.539,24.536,1,22.913,23.063,1,24.423,24.521,1,23.995,23.640,1,23.995,24.136,1,9.0
3,17.75,41.26,24.475,24.545,1,24.379,24.723,0,24.135,24.326,1,23.522,23.335,1,23.522,23.755,1,7.2
3,18.00,40.95,24.393,24.599,1,25.712,25.804,0,23.846,24.117,1,23.062,22.914,1,23.062,23.278,1,7.2
3,18.25,40.62,24.294,24.408,1,25.330,25.360,1,23.553,23.845,1,22.613,22.560,1,22.613,22.650,1,9.0
3,18.50,40.26,24.177,24.309,1,24.950,24.909,1,23.256,23.411,1,24.159,24.149,0,24.159,24.158,0,5.4
3,18.75,39.89,24.041,24.071,1,24.570,24.439,1,22.954,23.125,1,25.547,25.537,0,25.547,25.432,0,5.4
3,19.00,39.50,23.888,23.802,1,24.190,24.050,1,24.235,24.435,0,24.800,24.691,1,24.800,24.748,1,7.2
3,19.25,39.10,23.718,23.529,1,23.808,24.015,1,25.395,25.468,0,24.082,23.908,1,24.082,24.055,1,7.2
3,19.50,38.68,23.530,23.238,1,23.423,23.710,1,24.852,25.122,1,23.389,23.195,1,23.389,23.383,1,9.0
3,19.75,38.25,23.326,22.992,1,23.035,23.294,1,24.316,24.722,1,22.717,22.629,1,22.717,22.617,1,9.0
3,20.00,37.81,23.105,23.014,1,22.643,23.018,1,23.788,24.208,1,24.053,23.909,0,24.053,23.970,0,5.4
3,20.25,37.37,22.868,22.679,1,23.838,24.232,0,23.266,23.608,1,25.241,24.898,0,25.241,25.263,0,3.6
3,20.50,36.91,23.941,23.797,0,24.908,25.395,0,22.748,23.041,1,24.306,24.016,1,24.306,24.443,1,5.4
3,20.75,36.46,24.907,24.830,0,25.865,26.337,0,23.825,24.453,0,23.411,23.134,1,23.411,23.552,1,3.6
3,21.00,36.00,25.774,25.938,0,25.125,25.452,1,24.792,25.239,0,22.553,22.165,1,22.553,22.735,1,5.4
3,21.25,35.54,25.223,25.455,1,24.406,24.791,1,25.656,25.905,0,23.714,23.462,0,23.714,24.004,0,3.6
3,21.50,35.09,24.678,24.874,1,23.707,24.058,1,24.835,25.135,1,24.742,24.551,0,24.742,25.070,0,5.4
3,21.75,34.63,24.140,24.170,1,23.027,23.321,1,24.040,24.173,1,25.648,25.536,0,25.648,25.999,0,5.4
3,22.00,34.19,23.608,23.622,1,22.364,22.665,1,23.271,23.214,1,24.456,24.437,1,24.456,24.722,1,9.0
3,22.25,33.75,23.083,23.113,1,23.308,23.715,0,22.526,22.389,1,23.325,23.423,1,23.325,23.578,1,7.2
3,22.50,33.32,22.565,22.595,1,24.149,24.583,0,23.393,23.128,0,22.252,22.397,1,22.252,22.486,1,5.4
3,22.75,32.90,23.379,23.546,0,24.895,25.260,0,24.168,23.888,0,23.221,23.387,0,23.221,23.425,0,0.0
3,23.00,32.50,24.107,24.099,0,25.556,25.860,0,24.858,24.750,0,24.076,24.217,0,24.076,24.169,0,0.0
3,23.25,32.11,24.757,24.847,0,24.547,24.595,1,25.470,25.133,0,24.829,24.955,0,24.829,24.932,0,1.8
3,23.50,31.74,25.336,25.446,0,23.587,23.521,1,24.421,24.101,1,25.489,25.469,0,25.489,25.604,0,3.6
3,23.75,31.38,24.525,24.406,1,22.672,22.594,1,23.423,23.164,1,24.078,23.891,1,24.078,24.127,1,9.0
4,0.00,31.05,23.746,23.746,1,23.390,23.509,0,22.472,22.068,1,22.756,22.620,1,22.756,22.671,1,7.2
4,0.25,30.74,23.001,22.818,1,24.031,24.333,0,23.157,22.870,0,23.504,23.305,0,23.504,23.450,0,1.8
4,0.50,30.45,22.287,22.210,1,24.602,24.896,0,23.772,23.768,0,24.167,24.046,0,24.167,23.805,0,1.8
4,0.75,30.18,22.929,22.821,0,25.110,25.285,0,24.323,24.296,0,24.753,24.645,0,24.753,24.360,0,0.0
4,1.00,29.94,23.510,23.265,0,23.973,24.296,1,24.817,24.861,0,25.271,25.109,0,25.271,24.988,0,1.8
4,1.25,29.72,24.035,23.906,0,22.904,23.350,1,25.260,25.180,0,23.740,23.670,1,23.740,23.422,1,5.4
4,1.50,29.53,24.510,24.550,0,23.491,23.869,0,24.068,23.738,1,22.321,22.261,1,22.321,21.848,1,5.4
4,1.75,29.37,24.940,24.947,0,24.022,24.355,0,22.950,22.608,1,22.993,22.796,0,22.993,22.450,0,1.8
4,2.00,29.24,25.331,25.223,0,24.503,24.773,0,23.493,23.331,0,23.598,23.489,0,23.598,23.060,0,0.0
4,2.25,29.13,24.362,24.437,1,24.941,25.016,0,23.989,23.921,0,24.145,24.030,0,24.145,23.685,0,1.8
4,2.50,29.06,23.456,23.610,1,25.339,25.324,0,24.444,24.474,0,24.640,24.536,0,24.640,24.479,0,1.8
4,2.75,29.01,22.610,22.707,1,24.115,24.257,1,24.863,24.963,0,25.091,24.885,0,25.091,25.089,0,3.6
4,3.00,29.00,23.147,23.092,0,22.982,22.836,1,25.251,25.438,0,23.516,23.433,1,23.516,23.519,1,5.4
4,3.25,29.01,23.648,23.563,0,23.524,23.587,0,24.022,24.271,1,22.072,21.934,1,22.072,22.152,1,5.4
4,3.50,29.06,24.117,23.872,0,24.029,24.017,0,22.885,22.989,1,22.739,22.404,0,22.739,22.687,0,1.8
4,3.75,29.13,24.558,24.503,0,24.502,24.357,0,23.425,23.457,0,23.356,22.943,0,23.356,23.400,0,0.0
4,4.00,29.24,24.976,24.926,0,24.947,24.877,0,23.933,23.950,0,23.932,23.448,0,23.932,23.869,0,0.0
4,4.25,29.37,25.374,25.442,0,25.369,25.299,0,24.415,24.518,0,24.470,23.732,0,24.470,24.530,0,0.0
4,4.50,29.53,24.430,24.425,1,24.181,24.383,1,24.873,24.908,0,24.978,24.316,0,24.978,25.101,0,3.6
4,4.75,29.72,23.565,23.442,1,23.097,23.385,1,25.312,25.270,0,25.459,24.987,0,25.459,25.653,0,3.6
4,5.00,29.94,22.776,22.733,1,22.110,22.281,1,24.145,24.084,1,23.931,23.535,1,23.931,23.893,1,9.0
4,5.25,30.18,23.384,23.271,0,22.805,23.074,0,23.080,22.881,1,22.549,22.315,1,22.549,22.449,1,5.4
4,5.50,30.45,23.969,23.910,0,23.468,23.570,0,22.110,21.986,1,23.291,23.125,0,23.291,23.320,0,1.8
4,5.75,30.74,24.533,24.663,0,24.104,24.348,0,22.821,22.733,0,23.995,23.728,0,23.995,24.160,0,0.0
4,6.00,31.05,25.079,25.020,0,24.715,24.881,0,23.504,23.508,0,24.667,24.469,0,24.667,24.982,0,0.0
4,6.25,31.38,24.285,24.231,1,25.305,25.248,0,24.161,24.134,0,25.311,25.150,0,25.311,25.558,0,1.8
4,6.50,31.74,23.572,23.714,1,24.287,24.206,1,24.797,24.609,0,23.944,23.844,1,23.944,24.046,1,7.2
4,6.75,32.11,22.935,23.293,1,23.374,23.334,1,25.414,25.086,0,22.720,22.733,1,22.720,23.060,1,7.2
4,7.00,32.50,23.694,23.746,0,22.559,22.633,1,24.424,24.184,1,23.617,23.646,0,23.617,23.959,0,3.6
4,7.25,32.90,24.429,24.542,0,23.424,23.407,0,23.534,23.478,1,24.473,24.370,0,24.473,24.986,0,1.8
4,7.50,33.32,25.141,25.449,0,24.257,24.096,0,22.739,22.688,1,25.293,25.336,0,25.293,25.703,0,1.8
4,7.75,33.75,24.509,24.764,1,25.059,24.865,0,23.622,23.708,0,24.094,24.074,1,24.094,24.461,1,5.4
4,8.00,34.19,23.952,24.254,1,24.243,24.044,1,24.473,24.452,0,23.029,22.882,1,23.029,23.201,1,7.2
4,8.25,34.63,23.464,23.577,1,23.523,23.133,1,25.294,25.193,0,22.089,21.986,1,22.089,22.249,1,7.2
4,8.50,35.09,23.043,23.033,1,22.890,22.415,1,24.499,24.296,1,23.251,23.025,0,23.251,23.266,0,5.4
4,8.75,35.54,22.683,22.770,1,23.929,23.330,0,23.794,23.613,1,24.355,24.093,0,24.355,24.623,0,3.6
4,9.00,36.00,23.705,23.541,0,24.924,24.409,0,23.173,22.972,1,25.406,25.096,0,25.406,25.680,0,1.8
4,9.25,36.46,24.688,24.561,0,25.879,25.285,0,22.630,22.497,1,24.420,24.178,1,24.420,24.804,1,5.4
4,9.50,36.91,25.634,25.437,0,25.207,24.851,1,23.748,23.607,0,23.553,23.146,1,23.553,23.953,1,5.4
4,9.75,37.37,25.220,25.032,1,24.619,24.191,1,24.819,24.797,0,22.795,22.384,1,22.795,23.262,1,7.2
4,10.00,37.81,24.866,24.686,1,24.108,23.815,1,25.844,25.902,0,24.124,23.799,0,24.124,24.436,0,3.6
4,10.25,38.25,24.568,24.530,1,23.669,23.408,1,25.237,25.516,1,25.380,25.133,0,25.380,25.739,0,5.4
4,10.50,38.68,24.321,24.183,1,23.295,23.010,1,24.705,24.967,1,24.579,24.245,1,24.579,24.780,1,9.0
4,10.75,39.10,24.120,23.982,1,22.980,22.714,1,24.241,24.500,1,23.879,23.686,1,23.879,24.018,1,9.0
4,11.00,39.50,23.962,23.929,1,24.309,24.052,0,23.840,24.051,1,23.271,23.121,1,23.271,23.179,1,7.2
4,11.25,39.89,23.842,23.821,1,25.567,25.258,0,23.495,23.580,1,22.744,22.428,1,22.744,22.615,1,7.2
4,11.50,40.26,23.756,23.484,1,25.169,24.997,1,23.203,23.251,1,24.279,23.834,0,24.279,24.093,0,5.4
4,11.75,40.62,23.701,23.558,1,24.828,24.600,1,22.956,22.968,1,25.717,25.281,0,25.717,25.536,0,5.4
4,12.00,40.95,23.674,23.315,1,24.537,24.327,1,24.342,24.289,0,25.076,24.967,1,25.076,24.891,1,7.2
4,12.25,41.26,23.670,23.286,1,24.291,24.223,1,25.650,25.585,0,24.514,24.440,1,24.514,24.256,1,7.2
4,12.50,41.55,23.687,23.551,1,24.086,23.948,1,25.295,25.279,1,24.022,24.064,1,24.022,23.758,1,9.0
4,12.75,41.82,23.721,23.599,1,23.916,23.863,1,24.985,25.048,1,23.593,23.526,1,23.593,23.374,1,9.0
4,13.00,42.06,23.770,23.532,1,23.777,23.638,1,24.715,24.698,1,23.219,23.276,1,23.219,23.190,1,9.0
4,13.25,42.28,23.830,23.969,1,23.665,23.533,1,24.479,24.369,1,22.894,22.852,1,22.894,23.036,1,9.0
4,13.50,42.47,23.900,23.817,1,23.575,23.418,1,24.274,24.111,1,24.599,24.729,0,24.599,24.620,0,5.4
4,13.75,42.63,23.976,24.050,1,23.504,23.523,1,24.096,23.930,1,26.176,26.338,0,26.176,26.034,0,5.4
4,14.00,42.76,24.056,24.111,1,23.448,23.439,1,23.940,23.498,1,25.647,25.832,1,25.647,25.557,1,9.0
4,14.25,42.87,24.138,23.958,1,23.404,23.224,1,23.802,23.320,1,25.170,25.286,1,25.170,25.057,1,9.0
4,14.50,42.94,24.219,23.928,1,23.370,23.084,1,23.680,23.281,1,24.739,24.797,1,24.739,24.625,1,9.0
4,14.75,42.99,24.297,24.004,1,23.341,23.140,1,23.570,23.193,1,24.347,24.482,1,24.347,24.255,1,9.0
4,15.00,43.00,24.372,24.228,1,23.315,23.286,1,23.469,22.964,1,23.988,24.198,1,23.988,24.092,1,9.0
4,15.25,42.99,24.440,24.179,1,23.290,23.261,1,23.374,22.879,1,23.658,23.889,1,23.658,23.806,1,9.0
4,15.50,42.94,24.500,24.175,1,23.264,23.397,1,23.283,22.741,1,23.351,23.546,1,23.351,23.592,1,9.0
4,15.75,42.87,24.550,24.522,1,23.234,23.292,1,23.193,22.793,1,23.063,23.260,1,23.063,23.114,1,9.0
4,16.00,42.76,24.590,24.435,1,23.199,23.103,1,23.102,22.685,1,22.791,22.928,1,22.791,22.840,1,9.0
4,16.25,42.63,24.618,24.651,1,23.156,23.122,1,23.008,22.933,1,24.518,24.618,0,24.518,24.644,0,5.4
4,16.50,42.47,24.632,24.718,1,23.104,23.257,1,22.909,22.799,1,26.088,26.260,0,26.088,26.373,0,5.4
4,16.75,42.28,24.632,24.612,1,23.042,23.171,1,24.393,24.352,0,25.527,25.639,1,25.527,25.691,1,7.2
4,17.00,42.06,24.617,24.847,1,22.969,23.057,1,25.756,25.915,0,24.993,25.046,1,24.993,25.119,1,7.2
4,17.25,41.82,24.587,24.901,1,24.473,24.527,0,25.412,25.454,1,24.484,24.462,1,24.484,24.626,1,7.2
4,17.50,41.55,24.539,24.732,1,25.844,25.903,0,25.074,24.856,1,23.995,23.921,1,23.995,24.104,1,7.2
4,17.75,41.26,24.475,24.579,1,25.500,25.432,1,24.740,24.443,1,23.522,23.463,1,23.522,23.776,1,9.0
4,18.00,40.95,24.393,24.298,1,25.159,25.064,1,24.407,24.251,1,23.062,23.041,1,23.062,23.281,1,9.0
4,18.25,40.62,24.294,24.147,1,24.818,24.734,1,24.074,23.922,1,22.613,22.384,1,22.613,22.735,1,9.0
4,18.50,40.26,24.177,23.781,1,24.476,24.559,1,23.740,23.696,1,24.159,23.877,0,24.159,24.353,0,5.4
4,18.75,39.89,24.041,24.017,1,24.132,24.130,1,23.402,23.510,1,25.547,25.328,0,25.547,25.696,0,5.4
4,19.00,39.50,23.888,23.717,1,23.785,23.715,1,23.061,23.114,1,24.800,24.381,1,24.800,24.990,1,9.0
4,19.25,39.10,23.718,23.520,1,23.433,23.427,1,22.716,22.715,1,24.082,23.993,1,24.082,24.080,1,9.0
4,19.50,38.68,23.530,23.226,1,23.077,23.157,1,23.955,24.222,0,23.389,23.213,1,23.389,23.578,1,7.2
4,19.75,38.25,23.326,22.928,1,22.715,22.945,1,25.074,25.323,0,22.717,22.773,1,22.717,23.074,1,7.2
4,20.00,37.81,23.105,22.659,1,23.937,24.502,0,24.492,24.588,1,24.053,24.073,0,24.053,24.563,0,3.6
4,20.25,37.37,22.868,22.368,1,25.034,25.464,0,23.918,24.020,1,25.241,25.303,0,25.241,25.741,0,3.6
4,20.50,36.91,23.941,23.390,0,24.425,24.836,1,23.354,23.518,1,24.306,24.506,1,24.306,24.791,1,7.2
4,20.75,36.46,24.907,24.242,0,23.828,24.201,1,22.798,22.875,1,23.411,23.718,1,23.411,23.672,1,7.2
4,21.00,36.00,25.774,25.251,0,23.240,23.447,1,23.838,24.052,0,22.553,22.902,1,22.553,22.810,1,5.4
4,21.25,35.54,25.223,24.820,1,22.663,22.808,1,24.771,25.040,0,23.714,24.024,0,23.714,24.022,0,3.6
4,21.50,35.09,24.678,24.324,1,23.685,23.512,0,25.604,25.787,0,24.742,25.167,0,24.742,25.172,0,1.8
4,21.75,34.63,24.140,23.835,1,24.596,24.425,0,24.754,24.881,1,25.648,26.091,0,25.648,26.095,0,3.6
4,22.00,34.19,23.608,23.202,1,25.405,25.332,0,23.933,24.187,1,24.456,24.762,1,24.456,24.838,1,7.2
4,22.25,33.75,23.083,22.780,1,24.531,24.554,1,23.140,23.321,1,23.325,23.550,1,23.325,23.621,1,9.0
4,22.50,33.32,22.565,22.344,1,23.691,23.763,1,22.373,22.534,1,22.252,22.324,1,22.252,22.404,1,9.0
4,22.75,32.90,23.379,23.266,0,22.882,22.798,1,23.221,23.392,0,23.221,23.251,0,23.221,23.295,0,1.8
4,23.00,32.50,24.107,24.009,0,23.693,23.822,0,23.979,24.165,0,24.076,24.075,0,24.076,23.989,0,0.0
4,23.25,32.11,24.757,24.739,0,24.414,24.669,0,24.655,24.891,0,24.829,24.940,0,24.829,24.800,0,0.0
4,23.50,31.74,25.336,25.143,0,25.054,25.278,0,25.255,25.527,0,25.489,25.658,0,25.489,25.412,0,0.0
4,23.75,31.38,24.525,24.342,1,24.028,24.275,1,24.196,24.585,1,24.078,24.326,1,24.078,24.076,1,9.0
5,0.00,31.05,23.746,23.636,1,23.055,23.152,1,23.190,23.415,1,22.756,22.970,1,22.756,22.863,1,9.0
5,0.25,30.74,23.001,22.955,1,22.131,22.287,1,22.233,22.266,1,23.504,23.557,0,23.504,23.718,0,5.4
5,0.50,30.45,22.287,22.241,1,22.845,22.824,0,22.914,23.044,0,24.167,24.239,0,24.167,24.668,0,1.8
5,0.75,30.18,22.929,23.057,0,23.485,23.509,0,23.528,23.627,0,24.753,24.841,0,24.753,25.193,0,0.0
5,1.00,29.94,23.510,23.430,0,24.059,24.194,0,24.079,24.200,0,25.271,25.085,0,25.271,25.600,0,0.0
5,1.25,29.72,24.035,23.851,0,24.574,24.815,0,24.575,24.679,0,23.740,23.716,1,23.740,23.871,1,3.6
5,1.50,29.53,24.510,24.199,0,25.036,25.383,0,25.022,25.041,0,22.321,22.198,1,22.321,22.383,1,3.6
5,1.75,29.37,24.940,24.558,0,23.861,24.239,1,23.835,23.979,1,22.993,22.729,0,22.993,23.018,0,3.6
5,2.00,29.24,25.331,24.989,0,22.764,23.115,1,22.724,22.948,1,23.598,23.372,0,23.598,23.560,0,3.6
5,2.25,29.13,24.362,23.904,1,23.332,23.425,0,23.276,23.435,0,24.145,23.943,0,24.145,24.207,0,1.8
5,2.50,29.06,23.456,22.993,1,23.852,24.219,0,23.782,23.917,0,24.640,24.412,0,24.640,24.736,0,1.8
5,2.75,29.01,22.610,22.062,1,24.329,24.685,0,24.249,24.136,0,25.091,24.951,0,25.091,25.184,0,1.8
5,3.00,29.00,23.147,22.682,0,24.769,25.108,0,24.681,24.435,0,23.516,23.304,1,23.516,23.764,1,3.6
5,3.25,29.01,23.648,23.296,0,25.178,25.410,0,25.083,24.910,0,22.072,21.920,1,22.072,22.500,1,3.6
5,3.50,29.06,24.117,23.951,0,23.969,24.228,1,23.870,23.663,1,22.739,22.773,0,22.739,23.113,0,3.6
5,3.75,29.13,24.558,24.291,0,22.856,22.941,1,22.749,22.465,1,23.356,23.352,0,23.356,23.773,0,3.6
5,4.00,29.24,24.976,24.859,0,23.425,23.641,0,23.306,23.068,0,23.932,24.008,0,23.932,24.543,0,0.0
5,4.25,29.37,25.374,25.391,0,23.961,24.351,0,23.833,23.447,0,24.470,24.468,0,24.470,24.942,0,0.0
5,4.50,29.53,24.430,24.084,1,24.469,24.829,0,24.333,24.144,0,24.978,24.924,0,24.978,25.423,0,1.8
5,4.75,29.72,23.565,23.138,1,24.953,25.217,0,24.811,24.673,0,25.459,25.296,0,25.459,25.983,0,1.8
5,5.00,29.94,22.776,22.133,1,25.417,25.694,0,25.270,25.090,0,23.931,23.927,1,23.931,24.482,1,5.4
5,5.25,30.18,23.384,22.524,0,24.274,24.228,1,24.124,23.848,1,22.549,22.498,1,22.549,23.025,1,7.2
5,5.50,30.45,23.969,23.198,0,23.237,23.277,1,23.079,22.676,1,23.291,23.072,0,23.291,23.746,0,3.6
5,5.75,30.74,24.533,23.790,0,22.299,22.323,1,22.130,21.695,1,23.995,23.781,0,23.995,24.560,0,3.6
5,6.00,31.05,25.079,24.191,0,23.046,22.918,0,22.863,22.544,0,24.667,24.625,0,24.667,25.154,0,0.0
5,6.25,31.38,24.285,23.316,1,23.761,23.402,0,23.566,23.309,0,25.311,25.154,0,25.311,25.977,0,1.8
5,6.50,31.74,23.572,23.016,1,24.449,24.154,0,24.245,24.068,0,23.944,23.791,1,23.944,24.663,1,5.4
5,6.75,32.11,22.935,22.434,1,25.114,24.855,0,24.901,24.896,0,22.720,22.643,1,22.720,23.590,1,5.4
5,7.00,32.50,23.694,23.022,0,24.168,23.867,1,25.538,25.431,0,23.617,23.628,0,23.617,24.348,0,1.8
5,7.25,32.90,24.429,23.906,0,23.323,22.910,1,24.568,24.462,1,24.473,24.703,0,24.473,25.303,0,3.6
5,7.50,33.32,25.141,24.417,0,22.573,22.246,1,23.699,23.696,1,25.293,25.453,0,25.293,25.924,0,3.6
5,7.75,33.75,24.509,23.946,1,23.501,23.219,0,22.922,22.983,1,24.094,24.222,1,24.094,24.905,1,7.2
5,8.00,34.19,23.952,23.321,1,24.393,24.078,0,23.823,23.936,0,23.029,23.215,1,23.029,23.615,1,5.4
5,8.25,34.63,23.464,23.073,1,25.251,24.790,0,24.692,24.794,0,22.089,22.227,1,22.089,22.543,1,5.4
5,8.50,35.09,23.043,22.843,1,24.489,23.787,1,25.530,25.539,0,23.251,23.288,0,23.251,23.751,0,3.6
5,8.75,35.54,22.683,22.713,1,23.818,23.281,1,24.751,24.917,1,24.355,24.175,0,24.355,24.822,0,5.4
5,9.00,36.00,23.705,23.545,0,23.231,22.703,1,24.061,24.238,1,25.406,25.253,0,25.406,25.970,0,3.6
5,9.25,36.46,24.688,24.276,0,22.723,22.145,1,23.454,23.445,1,24.420,24.126,1,24.420,25.033,1,7.2
5,9.50,36.91,25.634,25.288,0,23.878,23.547,0,22.923,23.050,1,23.553,23.295,1,23.553,24.004,1,5.4
5,9.75,37.37,25.220,25.043,1,24.979,24.598,0,24.053,24.031,0,22.795,22.452,1,22.795,23.213,1,5.4
5,10.00,37.81,24.866,24.878,1,26.032,25.695,0,25.133,25.253,0,24.124,23.824,0,24.124,24.456,0,1.8
5,10.25,38.25,24.568,24.946,1,25.448,25.367,1,24.578,24.707,1,25.380,25.030,0,25.380,25.510,0,5.4
5,10.50,38.68,24.321,24.716,1,24.940,24.836,1,24.093,24.263,1,24.579,24.295,1,24.579,24.742,1,9.0
5,10.75,39.10,24.120,24.630,1,24.502,24.447,1,23.673,23.744,1,23.879,23.550,1,23.879,24.087,1,9.0
5,11.00,39.50,23.962,24.275,1,24.127,24.165,1,23.313,23.457,1,23.271,22.970,1,23.271,23.376,1,9.0
5,11.25,39.89,23.842,23.884,1,23.809,23.706,1,23.006,22.952,1,22.744,22.476,1,22.744,22.792,1,9.0
5,11.50,40.26,23.756,23.670,1,23.543,23.557,1,22.749,22.714,1,24.279,24.043,0,24.279,24.381,0,5.4
5,11.75,40.62,23.701,23.764,1,23.323,23.140,1,24.125,24.174,0,25.717,25.331,0,25.717,25.726,0,3.6
